date,price1,price2,choice
2021-05-14 11:37:00+05:30,102.3,102.2,R
2021-05-14 13:14:00+05:30,102.65,102.6,R
2021-05-14 13:15:00+05:30,102.5,102.4,R
2021-05-14 13:16:00+05:30,102.45,102.4,R
2021-05-14 13:55:00+05:30,102.5,102.45,R
2021-05-14 13:56:00+05:30,102.4,102.1,R
2021-05-14 13:57:00+05:30,102.25,102.2,R
2021-05-14 14:56:00+05:30,101.7,101.6,R
2021-05-14 14:57:00+05:30,101.6,101.55,R
2021-05-14 14:58:00+05:30,101.6,101.55,R
2021-05-17 09:36:00+05:30,103.55,103.35,R
2021-05-17 09:37:00+05:30,103.35,103.15,R
2021-05-17 09:38:00+05:30,103.25,103.2,R
2021-05-17 12:30:00+05:30,103.4,103.25,R
2021-05-17 12:31:00+05:30,103.3,103.25,R
2021-05-17 12:32:00+05:30,103.3,103.25,R
2021-05-17 14:51:00+05:30,102.9,102.85,R
2021-05-17 14:52:00+05:30,102.9,102.85,R
2021-05-17 14:53:00+05:30,102.9,102.85,R
2021-05-18 09:23:00+05:30,105.6,105.45,R
2021-05-18 09:24:00+05:30,105.4,105.35,R
2021-05-18 09:25:00+05:30,105.4,105.35,R
2021-05-18 10:34:00+05:30,107.15,107.05,R
2021-05-18 10:35:00+05:30,107.0,106.9,R
2021-05-18 10:36:00+05:30,106.95,106.9,R
2021-05-18 11:15:00+05:30,106.4,106.3,R
2021-05-18 11:16:00+05:30,106.3,106.25,R
2021-05-18 11:17:00+05:30,106.3,106.25,R
2021-05-18 11:16:00+05:30,106.3,106.25,R
2021-05-18 11:17:00+05:30,106.3,106.25,R
2021-05-18 11:18:00+05:30,106.3,106.25,R
2021-05-18 12:17:00+05:30,105.8,105.7,R
2021-05-18 12:18:00+05:30,105.7,105.65,R
2021-05-18 12:19:00+05:30,105.7,105.65,R
2021-05-18 12:18:00+05:30,105.7,105.65,R
2021-05-18 12:19:00+05:30,105.7,105.65,R
2021-05-18 12:20:00+05:30,105.7,105.65,R
2021-05-19 09:31:00+05:30,106.9,106.85,R
2021-05-19 09:32:00+05:30,106.85,106.7,R
2021-05-19 09:33:00+05:30,106.8,106.7,R
2021-05-19 09:54:00+05:30,106.65,106.6,R
2021-05-19 09:55:00+05:30,106.7,106.55,R
2021-05-19 09:56:00+05:30,106.65,106.6,R
2021-05-19 10:14:00+05:30,106.6,106.5,R
2021-05-19 10:15:00+05:30,106.55,106.45,R
2021-05-19 10:16:00+05:30,106.5,106.45,R
2021-05-19 10:15:00+05:30,106.55,106.45,R
2021-05-19 10:16:00+05:30,106.5,106.45,R
2021-05-19 10:17:00+05:30,106.5,106.45,R
2021-05-19 10:24:00+05:30,105.95,105.85,R
2021-05-19 10:25:00+05:30,105.9,105.85,R
2021-05-19 10:26:00+05:30,105.9,105.85,R
2021-05-19 13:27:00+05:30,105.2,105.1,R
2021-05-19 13:28:00+05:30,105.15,105.05,R
2021-05-19 13:29:00+05:30,105.1,105.05,R
2021-05-20 14:05:00+05:30,103.4,103.35,R
2021-05-20 14:06:00+05:30,103.35,103.3,R
2021-05-20 14:07:00+05:30,103.35,103.3,R
2021-05-21 09:58:00+05:30,105.6,105.5,R
2021-05-21 09:59:00+05:30,105.55,105.4,R
2021-05-21 10:00:00+05:30,105.5,105.45,R
2021-05-21 11:12:00+05:30,105.7,105.6,R
2021-05-21 11:13:00+05:30,105.65,105.55,R
2021-05-21 11:14:00+05:30,105.6,105.55,R
2021-05-21 11:46:00+05:30,105.55,105.5,R
2021-05-21 11:47:00+05:30,105.5,105.4,R
2021-05-21 11:48:00+05:30,105.45,105.4,R
2021-05-24 09:40:00+05:30,105.4,105.35,R
2021-05-24 09:41:00+05:30,105.4,105.35,R
2021-05-24 09:42:00+05:30,105.4,105.35,R
2021-05-24 09:48:00+05:30,105.15,105.1,R
2021-05-24 09:49:00+05:30,105.05,105.0,R
2021-05-24 09:50:00+05:30,105.05,105.0,R
2021-05-24 10:02:00+05:30,104.9,104.8,R
2021-05-24 10:03:00+05:30,104.8,104.7,R
2021-05-24 10:04:00+05:30,104.8,104.7,R
2021-05-24 13:08:00+05:30,107.7,107.6,R
2021-05-24 13:09:00+05:30,107.65,107.6,R
2021-05-24 13:10:00+05:30,107.65,107.6,R
2021-05-24 13:09:00+05:30,107.65,107.6,R
2021-05-24 13:10:00+05:30,107.65,107.6,R
2021-05-24 13:11:00+05:30,107.65,107.6,R
2021-05-24 13:49:00+05:30,107.15,107.1,R
2021-05-24 13:50:00+05:30,107.15,107.0,R
2021-05-24 13:51:00+05:30,107.1,107.05,R
2021-05-24 14:51:00+05:30,107.2,107.05,R
2021-05-24 14:52:00+05:30,107.05,107.0,R
2021-05-24 14:53:00+05:30,107.05,107.0,R
2021-05-24 15:22:00+05:30,107.65,107.5,R
2021-05-24 15:23:00+05:30,107.55,107.45,R
2021-05-24 15:24:00+05:30,107.55,107.5,R
2021-05-25 11:34:00+05:30,108.3,108.2,R
2021-05-25 11:35:00+05:30,108.2,108.15,R
2021-05-25 11:36:00+05:30,108.25,108.2,R
2021-05-25 13:00:00+05:30,108.3,108.25,R
2021-05-25 13:01:00+05:30,108.25,108.15,R
2021-05-25 13:02:00+05:30,108.2,108.15,R
2021-05-25 13:23:00+05:30,107.55,107.4,R
2021-05-25 13:24:00+05:30,107.4,107.35,R
2021-05-25 13:25:00+05:30,107.4,107.35,R
2021-05-25 13:24:00+05:30,107.4,107.35,R
2021-05-25 13:25:00+05:30,107.4,107.35,R
2021-05-25 13:26:00+05:30,107.4,107.35,R
2021-05-25 14:39:00+05:30,107.6,107.55,R
2021-05-25 14:40:00+05:30,107.55,107.5,R
2021-05-25 14:41:00+05:30,107.55,107.5,R
2021-05-25 14:46:00+05:30,107.45,107.35,R
2021-05-25 14:47:00+05:30,107.45,107.25,R
2021-05-25 14:48:00+05:30,107.3,107.25,R
2021-05-26 13:52:00+05:30,106.85,106.8,R
2021-05-26 13:53:00+05:30,106.8,106.75,R
2021-05-26 13:54:00+05:30,106.8,106.75,R
2021-05-26 14:21:00+05:30,106.75,106.7,R
2021-05-26 14:22:00+05:30,106.7,106.65,R
2021-05-26 14:23:00+05:30,106.7,106.65,R
2021-05-26 14:23:00+05:30,106.7,106.65,R
2021-05-26 14:24:00+05:30,106.7,106.6,R
2021-05-26 14:25:00+05:30,106.65,106.6,R
2021-05-26 14:46:00+05:30,106.3,106.15,R
2021-05-26 14:47:00+05:30,106.15,106.1,R
2021-05-26 14:48:00+05:30,106.15,106.1,R
2021-05-26 14:50:00+05:30,106.2,106.1,R
2021-05-26 14:51:00+05:30,106.2,106.05,R
2021-05-26 14:52:00+05:30,106.1,106.05,R
2021-05-27 09:32:00+05:30,105.3,105.2,R
2021-05-27 09:33:00+05:30,105.2,105.15,R
2021-05-27 09:34:00+05:30,105.2,105.15,R
2021-05-27 10:38:00+05:30,105.55,105.45,R
2021-05-27 10:39:00+05:30,105.5,105.4,R
2021-05-27 10:40:00+05:30,105.5,105.4,R
2021-05-27 10:39:00+05:30,105.5,105.4,R
2021-05-27 10:40:00+05:30,105.5,105.4,R
2021-05-27 10:41:00+05:30,105.45,105.4,R
2021-05-27 11:41:00+05:30,105.55,105.5,R
2021-05-27 11:42:00+05:30,105.5,105.45,R
2021-05-27 11:43:00+05:30,105.55,105.45,R
2021-05-27 12:12:00+05:30,106.1,106.05,R
2021-05-27 12:13:00+05:30,106.05,106.0,R
2021-05-27 12:14:00+05:30,106.05,106.0,R
2021-05-27 12:13:00+05:30,106.05,106.0,R
2021-05-27 12:14:00+05:30,106.05,106.0,R
2021-05-27 12:15:00+05:30,106.05,106.0,R
2021-05-27 13:14:00+05:30,106.8,106.75,R
2021-05-27 13:15:00+05:30,106.8,106.7,R
2021-05-27 13:16:00+05:30,106.75,106.7,R
2021-05-27 14:51:00+05:30,105.95,105.9,R
2021-05-27 14:52:00+05:30,105.9,105.85,R
2021-05-27 14:53:00+05:30,105.9,105.85,R
2021-05-27 15:25:00+05:30,106.65,106.6,R
2021-05-27 15:26:00+05:30,106.65,106.6,R
2021-05-27 15:27:00+05:30,106.65,106.6,R
2021-05-28 09:49:00+05:30,106.85,106.7,R
2021-05-28 09:50:00+05:30,106.7,106.6,R
2021-05-28 09:51:00+05:30,106.7,106.65,R
2021-05-28 09:59:00+05:30,106.8,106.6,R
2021-05-28 10:00:00+05:30,106.65,106.55,R
2021-05-28 10:01:00+05:30,106.6,106.55,R
2021-05-28 10:17:00+05:30,106.3,106.25,R
2021-05-28 10:18:00+05:30,106.25,106.15,R
2021-05-28 10:19:00+05:30,106.2,106.15,R
2021-05-31 14:16:00+05:30,106.4,106.35,R
2021-05-31 14:17:00+05:30,106.35,106.3,R
2021-05-31 14:18:00+05:30,106.35,106.3,R
2021-06-01 11:06:00+05:30,105.0,104.8,R
2021-06-01 11:07:00+05:30,104.85,104.8,R
2021-06-01 11:08:00+05:30,104.85,104.8,R
2021-06-01 13:06:00+05:30,104.6,104.5,R
2021-06-01 13:07:00+05:30,104.55,104.5,R
2021-06-01 13:08:00+05:30,104.55,104.5,R
2021-06-01 13:54:00+05:30,104.65,104.6,R
2021-06-01 13:55:00+05:30,104.6,104.5,R
2021-06-01 13:56:00+05:30,104.55,104.5,R
2021-06-01 13:55:00+05:30,104.6,104.5,R
2021-06-01 13:56:00+05:30,104.55,104.5,R
2021-06-01 13:57:00+05:30,104.55,104.5,R
2021-06-01 14:40:00+05:30,104.7,104.6,R
2021-06-01 14:41:00+05:30,104.6,104.55,R
2021-06-01 14:42:00+05:30,104.6,104.55,R
2021-06-02 09:28:00+05:30,106.1,105.8,R
2021-06-02 09:29:00+05:30,105.85,105.6,R
2021-06-02 09:30:00+05:30,105.65,105.6,R
2021-06-02 11:01:00+05:30,106.9,106.85,R
2021-06-02 11:02:00+05:30,106.9,106.85,R
2021-06-02 11:03:00+05:30,106.9,106.85,R
2021-06-02 15:09:00+05:30,108.3,108.25,R
2021-06-02 15:10:00+05:30,108.3,108.05,R
2021-06-02 15:11:00+05:30,108.1,108.05,R
2021-06-03 09:40:00+05:30,109.75,109.6,R
2021-06-03 09:41:00+05:30,109.6,109.5,R
2021-06-03 09:42:00+05:30,109.6,109.5,R
2021-06-03 11:39:00+05:30,109.35,109.25,R
2021-06-03 11:40:00+05:30,109.25,109.1,R
2021-06-03 11:41:00+05:30,109.2,109.1,R
2021-06-03 11:41:00+05:30,109.2,109.1,R
2021-06-03 11:42:00+05:30,109.1,109.05,R
2021-06-03 11:43:00+05:30,109.15,109.1,R
2021-06-03 12:38:00+05:30,108.9,108.85,R
2021-06-03 12:39:00+05:30,108.85,108.8,R
2021-06-03 12:40:00+05:30,108.85,108.8,R
2021-06-03 13:52:00+05:30,108.6,108.55,R
2021-06-03 13:53:00+05:30,108.6,108.55,R
2021-06-03 13:54:00+05:30,108.6,108.55,R
2021-06-03 14:35:00+05:30,108.4,108.35,R
2021-06-03 14:36:00+05:30,108.4,108.35,R
2021-06-03 14:37:00+05:30,108.4,108.35,R
2021-06-03 14:36:00+05:30,108.4,108.35,R
2021-06-03 14:37:00+05:30,108.4,108.35,R
2021-06-03 14:38:00+05:30,108.4,108.35,R
2021-06-04 10:20:00+05:30,108.4,108.3,R
2021-06-04 10:21:00+05:30,108.35,108.3,R
2021-06-04 10:22:00+05:30,108.35,108.3,R
2021-06-04 10:33:00+05:30,108.2,108.15,R
2021-06-04 10:34:00+05:30,108.15,108.05,R
2021-06-04 10:35:00+05:30,108.1,108.05,R
2021-06-04 10:45:00+05:30,108.0,107.95,R
2021-06-04 10:46:00+05:30,108.0,107.9,R
2021-06-04 10:47:00+05:30,107.95,107.9,R
2021-06-04 13:03:00+05:30,108.4,108.3,R
2021-06-04 13:04:00+05:30,108.3,108.1,R
2021-06-04 13:05:00+05:30,108.15,108.1,R
2021-06-04 13:51:00+05:30,107.65,107.6,R
2021-06-04 13:52:00+05:30,107.65,107.6,R
2021-06-04 13:53:00+05:30,107.65,107.6,R
2021-06-07 10:26:00+05:30,112.85,112.6,R
2021-06-07 10:27:00+05:30,112.6,112.25,R
2021-06-07 10:28:00+05:30,112.35,112.25,R
2021-06-07 10:27:00+05:30,112.6,112.25,R
2021-06-07 10:28:00+05:30,112.35,112.25,R
2021-06-07 10:29:00+05:30,112.3,112.25,R
2021-06-07 14:06:00+05:30,114.35,114.25,R
2021-06-07 14:07:00+05:30,114.2,114.15,R
2021-06-07 14:08:00+05:30,114.25,114.15,R
2021-06-08 11:34:00+05:30,117.85,117.8,R
2021-06-08 11:35:00+05:30,117.75,117.7,R
2021-06-08 11:36:00+05:30,117.8,117.75,R
2021-06-08 13:36:00+05:30,118.05,117.95,R
2021-06-08 13:37:00+05:30,118.0,117.8,R
2021-06-08 13:38:00+05:30,117.9,117.8,R
2021-06-09 10:00:00+05:30,119.9,119.85,R
2021-06-09 10:01:00+05:30,119.8,119.6,R
2021-06-09 10:02:00+05:30,119.7,119.65,R
2021-06-09 12:16:00+05:30,130.8,130.1,R
2021-06-09 12:17:00+05:30,130.0,129.85,R
2021-06-09 12:18:00+05:30,130.0,129.9,R
2021-06-09 14:10:00+05:30,126.9,126.7,R
2021-06-09 14:11:00+05:30,126.65,126.4,R
2021-06-09 14:12:00+05:30,126.6,126.5,R
2021-06-10 09:17:00+05:30,127.5,127.1,R
2021-06-10 09:18:00+05:30,127.2,127.05,R
2021-06-10 09:19:00+05:30,127.15,127.1,R
2021-06-10 14:10:00+05:30,127.35,127.2,R
2021-06-10 14:11:00+05:30,127.25,127.1,R
2021-06-10 14:12:00+05:30,127.15,127.1,R
2021-06-10 14:11:00+05:30,127.25,127.1,R
2021-06-10 14:12:00+05:30,127.15,127.1,R
2021-06-10 14:13:00+05:30,127.15,127.1,R
2021-06-10 15:04:00+05:30,127.8,127.75,R
2021-06-10 15:05:00+05:30,127.75,127.65,R
2021-06-10 15:06:00+05:30,127.75,127.7,R
2021-06-11 09:18:00+05:30,128.0,127.85,R
2021-06-11 09:19:00+05:30,127.85,127.7,R
2021-06-11 09:20:00+05:30,127.8,127.75,R
2021-06-11 11:05:00+05:30,126.05,125.95,R
2021-06-11 11:06:00+05:30,126.0,125.9,R
2021-06-11 11:07:00+05:30,126.0,125.95,R
2021-06-11 11:20:00+05:30,125.8,125.7,R
2021-06-11 11:21:00+05:30,125.7,125.6,R
2021-06-11 11:22:00+05:30,125.65,125.6,R
2021-06-11 11:21:00+05:30,125.7,125.6,R
2021-06-11 11:22:00+05:30,125.65,125.6,R
2021-06-11 11:23:00+05:30,125.65,125.6,R
2021-06-11 13:53:00+05:30,125.85,125.8,R
2021-06-11 13:54:00+05:30,125.8,125.75,R
2021-06-11 13:55:00+05:30,125.85,125.8,R
2021-06-11 14:41:00+05:30,126.1,126.05,R
2021-06-11 14:42:00+05:30,126.1,125.95,R
2021-06-11 14:43:00+05:30,126.0,125.95,R
2021-06-14 14:45:00+05:30,122.7,122.65,R
2021-06-14 14:46:00+05:30,122.65,122.6,R
2021-06-14 14:47:00+05:30,122.7,122.6,R
2021-06-14 15:18:00+05:30,123.6,123.55,R
2021-06-14 15:19:00+05:30,123.55,123.5,R
2021-06-14 15:20:00+05:30,123.55,123.5,R
2021-06-16 10:44:00+05:30,121.0,120.9,R
2021-06-16 10:45:00+05:30,120.9,120.85,R
2021-06-16 10:46:00+05:30,120.9,120.85,R
2021-06-16 10:54:00+05:30,121.0,120.9,R
2021-06-16 10:55:00+05:30,120.8,120.7,R
2021-06-16 10:56:00+05:30,120.75,120.7,R
2021-06-16 15:06:00+05:30,126.8,126.65,R
2021-06-16 15:07:00+05:30,126.7,126.35,R
2021-06-16 15:08:00+05:30,126.4,126.35,R
2021-06-17 11:07:00+05:30,125.15,125.05,R
2021-06-17 11:08:00+05:30,125.05,124.9,R
2021-06-17 11:09:00+05:30,125.0,124.95,R
2021-06-17 11:30:00+05:30,124.85,124.75,R
2021-06-17 11:31:00+05:30,124.75,124.65,R
2021-06-17 11:32:00+05:30,124.7,124.65,R
2021-06-17 12:49:00+05:30,124.75,124.7,R
2021-06-17 12:50:00+05:30,124.65,124.6,R
2021-06-17 12:51:00+05:30,124.65,124.6,R
2021-06-17 14:07:00+05:30,123.7,123.5,R
2021-06-17 14:08:00+05:30,123.5,123.25,R
2021-06-17 14:09:00+05:30,123.3,123.25,R
2021-06-18 09:29:00+05:30,123.45,123.1,R
2021-06-18 09:30:00+05:30,123.1,122.8,R
2021-06-18 09:31:00+05:30,122.9,122.8,R
2021-06-18 09:43:00+05:30,122.1,121.9,R
2021-06-18 09:44:00+05:30,121.9,121.75,R
2021-06-18 09:45:00+05:30,121.9,121.85,R
2021-06-18 10:24:00+05:30,120.95,120.9,R
2021-06-18 10:25:00+05:30,120.9,120.5,R
2021-06-18 10:26:00+05:30,120.6,120.55,R
2021-06-18 10:26:00+05:30,120.6,120.55,R
2021-06-18 10:27:00+05:30,120.6,120.1,R
2021-06-18 10:28:00+05:30,120.15,120.1,R
2021-06-18 13:25:00+05:30,120.1,119.75,R
2021-06-18 13:26:00+05:30,119.8,119.7,R
2021-06-18 13:27:00+05:30,119.75,119.7,R
2021-06-21 10:11:00+05:30,120.35,120.2,R
2021-06-21 10:12:00+05:30,120.2,120.05,R
2021-06-21 10:13:00+05:30,120.1,120.05,R
2021-06-21 11:14:00+05:30,120.1,120.05,R
2021-06-21 11:15:00+05:30,120.05,119.85,R
2021-06-21 11:16:00+05:30,119.95,119.85,R
2021-06-21 14:06:00+05:30,122.65,122.55,R
2021-06-21 14:07:00+05:30,122.55,122.4,R
2021-06-21 14:08:00+05:30,122.5,122.45,R
2021-06-21 14:19:00+05:30,122.85,122.6,R
2021-06-21 14:20:00+05:30,122.55,122.5,R
2021-06-21 14:21:00+05:30,122.55,122.5,R
2021-06-21 14:57:00+05:30,123.6,123.5,R
2021-06-21 14:58:00+05:30,123.5,123.4,R
2021-06-21 14:59:00+05:30,123.5,123.4,R
2021-06-21 15:00:00+05:30,123.5,123.3,R
2021-06-21 15:01:00+05:30,123.3,123.2,R
2021-06-21 15:02:00+05:30,123.25,123.2,R
2021-06-22 11:33:00+05:30,122.85,122.75,R
2021-06-22 11:34:00+05:30,122.8,122.6,R
2021-06-22 11:35:00+05:30,122.65,122.6,R
2021-06-22 14:47:00+05:30,122.55,122.5,R
2021-06-22 14:48:00+05:30,122.55,122.3,R
2021-06-22 14:49:00+05:30,122.4,122.35,R
2021-06-23 09:20:00+05:30,122.5,122.2,R
2021-06-23 09:21:00+05:30,122.05,121.85,R
2021-06-23 09:22:00+05:30,121.9,121.85,R
2021-06-23 10:11:00+05:30,122.3,122.25,R
2021-06-23 10:12:00+05:30,122.3,122.15,R
2021-06-23 10:13:00+05:30,122.2,122.15,R
2021-06-23 10:12:00+05:30,122.3,122.15,R
2021-06-23 10:13:00+05:30,122.2,122.15,R
2021-06-23 10:14:00+05:30,122.2,122.15,R
2021-06-23 10:26:00+05:30,122.4,122.3,R
2021-06-23 10:27:00+05:30,122.3,122.25,R
2021-06-23 10:28:00+05:30,122.3,122.25,R
2021-06-23 10:58:00+05:30,122.55,122.45,R
2021-06-23 10:59:00+05:30,122.5,122.45,R
2021-06-23 11:00:00+05:30,122.5,122.45,R
2021-06-23 11:22:00+05:30,122.45,122.4,R
2021-06-23 11:23:00+05:30,122.45,122.35,R
2021-06-23 11:24:00+05:30,122.45,122.4,R
2021-06-23 11:38:00+05:30,122.6,122.55,R
2021-06-23 11:39:00+05:30,122.55,122.45,R
2021-06-23 11:40:00+05:30,122.5,122.45,R
2021-06-23 14:38:00+05:30,121.35,121.1,R
2021-06-23 14:39:00+05:30,121.1,121.0,R
2021-06-23 14:40:00+05:30,121.05,121.0,R
2021-06-24 11:19:00+05:30,119.65,119.6,R
2021-06-24 11:20:00+05:30,119.65,119.55,R
2021-06-24 11:21:00+05:30,119.65,119.6,R
2021-06-24 11:32:00+05:30,119.3,119.25,R
2021-06-24 11:33:00+05:30,119.25,119.15,R
2021-06-24 11:34:00+05:30,119.2,119.15,R
2021-06-24 13:02:00+05:30,120.0,119.95,R
2021-06-24 13:03:00+05:30,119.95,119.9,R
2021-06-24 13:04:00+05:30,119.95,119.9,R
2021-06-24 13:55:00+05:30,119.9,119.85,R
2021-06-24 13:56:00+05:30,119.9,119.85,R
2021-06-24 13:57:00+05:30,119.9,119.85,R
2021-06-24 14:56:00+05:30,118.95,118.65,R
2021-06-24 14:57:00+05:30,118.65,118.6,R
2021-06-24 14:58:00+05:30,118.65,118.6,R
2021-06-25 09:28:00+05:30,120.85,120.55,R
2021-06-25 09:29:00+05:30,120.5,120.25,R
2021-06-25 09:30:00+05:30,120.3,120.25,R
2021-06-25 09:55:00+05:30,122.35,122.2,R
2021-06-25 09:56:00+05:30,122.25,121.9,R
2021-06-25 09:57:00+05:30,122.0,121.95,R
2021-06-25 10:02:00+05:30,121.55,121.5,R
2021-06-25 10:03:00+05:30,121.55,121.2,R
2021-06-25 10:04:00+05:30,121.25,121.2,R
2021-06-25 10:35:00+05:30,121.45,121.4,R
2021-06-25 10:36:00+05:30,121.5,121.35,R
2021-06-25 10:37:00+05:30,121.45,121.4,R
2021-06-25 12:28:00+05:30,121.9,121.85,R
2021-06-25 12:29:00+05:30,121.8,121.75,R
2021-06-25 12:30:00+05:30,121.85,121.75,R
2021-06-25 13:51:00+05:30,121.25,121.2,R
2021-06-25 13:52:00+05:30,121.2,121.05,R
2021-06-25 13:53:00+05:30,121.15,121.1,R
2021-06-28 12:44:00+05:30,123.05,123.0,R
2021-06-28 12:45:00+05:30,123.0,122.95,R
2021-06-28 12:46:00+05:30,123.0,122.95,R
2021-06-28 12:49:00+05:30,122.95,122.85,R
2021-06-28 12:50:00+05:30,122.9,122.8,R
2021-06-28 12:51:00+05:30,122.9,122.85,R
2021-06-28 14:57:00+05:30,122.85,122.8,R
2021-06-28 14:58:00+05:30,122.8,122.75,R
2021-06-28 14:59:00+05:30,122.8,122.75,R
2021-06-28 15:26:00+05:30,122.8,122.75,R
2021-06-28 15:27:00+05:30,122.8,122.75,R
2021-06-28 15:28:00+05:30,122.85,122.8,R
2021-06-29 11:48:00+05:30,123.35,123.25,R
2021-06-29 11:49:00+05:30,123.3,123.15,R
2021-06-29 11:50:00+05:30,123.25,123.2,R
2021-06-29 14:08:00+05:30,123.1,123.05,R
2021-06-29 14:09:00+05:30,123.1,123.05,R
2021-06-29 14:10:00+05:30,123.1,123.05,R
2021-06-29 15:16:00+05:30,122.9,122.75,R
2021-06-29 15:17:00+05:30,122.8,122.65,R
2021-06-29 15:18:00+05:30,122.75,122.7,R
2021-06-30 09:40:00+05:30,122.35,122.15,R
2021-06-30 09:41:00+05:30,122.2,122.0,R
2021-06-30 09:42:00+05:30,122.1,122.05,R
2021-06-30 11:07:00+05:30,122.4,122.35,R
2021-06-30 11:08:00+05:30,122.35,122.3,R
2021-06-30 11:09:00+05:30,122.35,122.3,R
2021-06-30 13:58:00+05:30,123.1,123.05,R
2021-06-30 13:59:00+05:30,123.05,123.0,R
2021-06-30 14:00:00+05:30,123.05,123.0,R
2021-06-30 14:34:00+05:30,122.8,122.7,R
2021-06-30 14:35:00+05:30,122.7,122.5,R
2021-06-30 14:36:00+05:30,122.6,122.55,R
2021-07-01 09:45:00+05:30,121.75,121.7,R
2021-07-01 09:46:00+05:30,121.7,121.6,R
2021-07-01 09:47:00+05:30,121.65,121.6,R
2021-07-01 09:46:00+05:30,121.7,121.6,R
2021-07-01 09:47:00+05:30,121.65,121.6,R
2021-07-01 09:48:00+05:30,121.65,121.6,R
2021-07-01 09:54:00+05:30,121.95,121.9,R
2021-07-01 09:55:00+05:30,121.9,121.85,R
2021-07-01 09:56:00+05:30,121.9,121.85,R
2021-07-01 10:57:00+05:30,121.45,121.4,R
2021-07-01 10:58:00+05:30,121.45,121.35,R
2021-07-01 10:59:00+05:30,121.45,121.4,R
2021-07-01 12:13:00+05:30,121.4,121.35,R
2021-07-01 12:14:00+05:30,121.35,121.3,R
2021-07-01 12:15:00+05:30,121.35,121.3,R
2021-07-01 12:14:00+05:30,121.35,121.3,R
2021-07-01 12:15:00+05:30,121.35,121.3,R
2021-07-01 12:16:00+05:30,121.35,121.3,R
2021-07-01 13:09:00+05:30,121.7,121.65,R
2021-07-01 13:10:00+05:30,121.65,121.6,R
2021-07-01 13:11:00+05:30,121.65,121.6,R
2021-07-01 15:01:00+05:30,121.45,121.35,R
2021-07-01 15:02:00+05:30,121.4,121.35,R
2021-07-01 15:03:00+05:30,121.4,121.35,R
2021-07-02 09:58:00+05:30,122.25,122.2,R
2021-07-02 09:59:00+05:30,122.2,122.15,R
2021-07-02 10:00:00+05:30,122.2,122.15,R
2021-07-02 10:00:00+05:30,122.2,122.15,R
2021-07-02 10:01:00+05:30,122.1,122.05,R
2021-07-02 10:02:00+05:30,122.1,122.05,R
2021-07-02 10:30:00+05:30,122.1,122.05,R
2021-07-02 10:31:00+05:30,122.1,122.0,R
2021-07-02 10:32:00+05:30,122.05,122.0,R
2021-07-02 10:42:00+05:30,122.0,121.95,R
2021-07-02 10:43:00+05:30,122.0,121.9,R
2021-07-02 10:44:00+05:30,121.95,121.9,R
2021-07-02 11:11:00+05:30,121.85,121.8,R
2021-07-02 11:12:00+05:30,121.85,121.75,R
2021-07-02 11:13:00+05:30,121.8,121.75,R
2021-07-02 13:49:00+05:30,121.15,121.1,R
2021-07-02 13:50:00+05:30,121.1,121.0,R
2021-07-02 13:51:00+05:30,121.05,121.0,R
2021-07-02 14:01:00+05:30,121.05,120.95,R
2021-07-02 14:02:00+05:30,121.0,120.9,R
2021-07-02 14:03:00+05:30,120.95,120.9,R
2021-07-05 10:40:00+05:30,125.85,125.75,R
2021-07-05 10:41:00+05:30,125.75,125.65,R
2021-07-05 10:42:00+05:30,125.75,125.7,R
2021-07-05 11:09:00+05:30,126.05,126.0,R
2021-07-05 11:10:00+05:30,126.0,125.9,R
2021-07-05 11:11:00+05:30,125.95,125.9,R
2021-07-05 14:42:00+05:30,126.0,125.95,R
2021-07-05 14:43:00+05:30,125.9,125.8,R
2021-07-05 14:44:00+05:30,125.85,125.8,R
2021-07-05 15:25:00+05:30,125.9,125.8,R
2021-07-05 15:26:00+05:30,125.8,125.75,R
2021-07-05 15:27:00+05:30,125.8,125.75,R
2021-07-05 15:26:00+05:30,125.8,125.75,R
2021-07-05 15:27:00+05:30,125.8,125.75,R
2021-07-05 15:28:00+05:30,125.8,125.75,R
2021-07-06 11:53:00+05:30,126.1,126.05,R
2021-07-06 11:54:00+05:30,126.05,125.9,R
2021-07-06 11:55:00+05:30,126.0,125.9,R
2021-07-06 12:18:00+05:30,125.9,125.85,R
2021-07-06 12:19:00+05:30,125.9,125.85,R
2021-07-06 12:20:00+05:30,125.9,125.85,R
2021-07-06 12:19:00+05:30,125.9,125.85,R
2021-07-06 12:20:00+05:30,125.9,125.85,R
2021-07-06 12:21:00+05:30,125.9,125.85,R
2021-07-07 10:56:00+05:30,122.65,122.6,R
2021-07-07 10:57:00+05:30,122.6,122.4,R
2021-07-07 10:58:00+05:30,122.45,122.4,R
2021-07-07 10:57:00+05:30,122.6,122.4,R
2021-07-07 10:58:00+05:30,122.45,122.4,R
2021-07-07 10:59:00+05:30,122.45,122.4,R
2021-07-07 10:58:00+05:30,122.45,122.4,R
2021-07-07 10:59:00+05:30,122.45,122.4,R
2021-07-07 11:00:00+05:30,122.5,122.45,R
2021-07-07 12:18:00+05:30,122.65,122.6,R
2021-07-07 12:19:00+05:30,122.65,122.6,R
2021-07-07 12:20:00+05:30,122.7,122.6,R
2021-07-07 14:07:00+05:30,123.7,123.6,R
2021-07-07 14:08:00+05:30,123.6,123.55,R
2021-07-07 14:09:00+05:30,123.6,123.55,R
2021-07-08 13:59:00+05:30,123.35,123.15,R
